d_AB	s_AB	dis_1	dis_2
2.10256410256	0.13339414209	lymphoma	colitis, ulcerative
2.38888888889	-0.166295057599	lymphoma	albuminuria
1.84905660377	-0.162537599125	lymphoma	bile duct diseases
2.0597826087	0.174689440994	lymphoma	diabetes mellitus
1.66666666667	-0.0615942028986	lymphoma	bone marrow diseases
2.07317073171	0.12268763992	lymphoma	sleep disorders
2.08943089431	0.306170024744	lymphoma	nervous system malformations
2.12195121951	0.0881347943914	lymphoma	kidney neoplasms
2.0652173913	0.239130434783	lymphoma	tdp-43 proteinopathies
1.97619047619	0.334828002347	lymphoma	hematologic diseases
1.97368421053	0.128756674294	lymphoma	ovarian neoplasms
2.41414141414	0.652985807734	lymphoma	carbohydrate metabolism, inborn errors
1.72972972973	-0.0496675034719	lymphoma	neoplasms, glandular and epithelial
2.37209302326	0.0938321536906	lymphoma	varicose veins
1.87096774194	0.171278300942	lymphoma	gastrointestinal neoplasms
2.14285714286	-0.252070393375	lymphoma	myocardial infarction
2.02380952381	0.0192328647706	lymphoma	malformations of cortical development
2.22222222222	0.175779534475	lymphoma	hypothalamic diseases
2.17142857143	0.10983436853	lymphoma	uveitis, anterior
1.95	-0.0282608695652	lymphoma	respiratory hypersensitivity
2.04761904762	0.219358178054	lymphoma	dementia
1.11111111111	-0.62246890739	lymphoma	immunoproliferative disorders
1.93103448276	-0.0472263868066	lymphoma	asthma
2.22897196262	0.373747742266	lymphoma	pathological conditions, signs and symptoms
2.15384615385	0.206835284281	lymphoma	spondylarthritis
1.80952380952	-0.0812370600414	lymphoma	arthritis, rheumatoid
1.6884057971	-0.0420289855072	lymphoma	leukemia
2.32653061224	0.155962050372	lymphoma	bone diseases, metabolic
2.15294117647	0.401242806905	lymphoma	muscular diseases
2.02173913043	0.130434782609	lymphoma	neuroendocrine tumors
2.07122507123	0.33534225044	lymphoma	cardiovascular diseases
2.3023255814	0.47406471183	lymphoma	cardiomyopathy, hypertrophic, familial
1.88888888889	-0.320141211446	lymphoma	orbital diseases
1.96	0.0187761674718	lymphoma	spinocerebellar ataxias
2.05	0.307033248082	lymphoma	blood protein disorders
2.25	0.301150895141	lymphoma	genital diseases, male
1.85454545455	0.22003458498	lymphoma	neoplastic syndromes, hereditary
2.30303030303	0.278257805558	lymphoma	macular degeneration
2.0	-0.0449275362319	lymphoma	vasculitis
2.3	0.174680306905	lymphoma	death
1.88888888889	-0.204756596061	lymphoma	leukemia, lymphocytic, chronic, b-cell
1.82692307692	-0.0823722754008	lymphoma	urologic neoplasms
2.0659025788	0.336117318987	lymphoma	digestive system diseases
2.12903225806	0.143628531356	lymphoma	crohn disease
2.3125	0.0742391304348	lymphoma	insulin resistance
1.91489361702	0.186632747456	lymphoma	sarcoma
2.12568306011	0.460361712344	lymphoma	nervous system diseases
1.82	-0.176779388084	lymphoma	cholestasis, intrahepatic
2.38888888889	-0.166295057599	lymphoma	proteinuria
2.31481481481	0.594618461379	lymphoma	urogenital abnormalities
2.09408602151	0.382300796639	lymphoma	central nervous system diseases
2.0	0.0772946859903	lymphoma	thoracic neoplasms
1.96981132075	0.187831442925	lymphoma	autoimmune diseases
2.0125	0.227221586575	lymphoma	cardiovascular abnormalities
1.79245283019	-0.0858080393765	lymphoma	adenocarcinoma
2.44444444444	0.0431066518023	lymphoma	osteoporosis
2.3125	0.0742391304348	lymphoma	hyperinsulinism
2.21186440678	0.423077221425	lymphoma	bone diseases, developmental
2.05084745763	-0.0940800786048	lymphoma	stomatognathic diseases
1.72727272727	0.0893627349005	lymphoma	hemic and lymphatic diseases
2.32876712329	0.450506253722	lymphoma	osteochondrodysplasias
2.0462962963	0.237266195962	lymphoma	intestinal diseases
2.23493975904	0.34105103906	liver cirrhosis	kidney diseases
2.19047619048	0.299957594353	liver cirrhosis	heart diseases
2.36111111111	0.0651244890375	liver cirrhosis	exophthalmos
2.27777777778	0.220023073041	liver cirrhosis	genital neoplasms, male
2.125	0.315880169671	liver cirrhosis	intestinal neoplasms
2.5	-0.142140468227	liver cirrhosis	urological manifestations
2.31428571429	0.165734989648	liver cirrhosis	panuveitis
1.76744186047	-0.0227755308392	liver cirrhosis	gram-positive bacterial infections
2.07352941176	0.430534242683	liver cirrhosis	dna repair-deficiency disorders
2.47101449275	0.592753623188	liver cirrhosis	eye diseases, hereditary
2.28205128205	0.185583890747	liver cirrhosis	carcinoma, renal cell
2.24444444444	0.111045234958	liver cirrhosis	esophageal diseases
2.16363636364	0.0101836782144	liver cirrhosis	malabsorption syndromes
2.51351351351	0.305438979352	liver cirrhosis	purine-pyrimidine metabolism, inborn errors
2.25789473684	0.324413872484	liver cirrhosis	neurologic manifestations
2.2303030303	0.344663103787	liver cirrhosis	bone diseases
2.31034482759	0.102270293425	liver cirrhosis	coronary disease
2.38461538462	0.129742820897	liver cirrhosis	coronary artery disease
2.13461538462	0.121122131242	liver cirrhosis	ataxia
2.65789473684	0.492677345538	liver cirrhosis	vision disorders
2.125	0.235221205187	liver cirrhosis	spinal cord diseases
2.05714285714	0.132169368278	liver cirrhosis	autoimmune diseases of the nervous system
2.30769230769	0.173509399147	liver cirrhosis	parkinson disease
2.23880597015	0.207679487936	liver cirrhosis	basal ganglia diseases
2.47058823529	0.65537084399	liver cirrhosis	anemia, hemolytic
2.13888888889	0.112133036046	liver cirrhosis	aneurysm
2.50574712644	0.542092235132	liver cirrhosis	retinitis pigmentosa
2.33134328358	0.509715635867	liver cirrhosis	brain diseases
2.06557377049	0.210882694977	liver cirrhosis	precursor cell lymphoblastic leukemia-lymphoma
2.29285714286	0.509691033604	liver cirrhosis	skin diseases, genetic
2.33333333333	0.299365942029	liver cirrhosis	respiratory tract neoplasms
2.33553719008	0.586244456313	liver cirrhosis	metabolic diseases
2.07462686567	0.0889549289127	liver cirrhosis	dyskinesias
1.84090909091	-0.152879728967	liver cirrhosis	lymphoma, non-hodgkin
2.24096385542	0.275746464117	liver cirrhosis	mental retardation, x-linked
2.45614035088	0.832099430161	liver cirrhosis	blood coagulation disorders, inherited
2.28813559322	0.0840293130271	liver cirrhosis	arteriosclerosis
2.16071428571	0.29246659138	liver cirrhosis	proteostasis deficiencies
2.32608695652	0.5	liver cirrhosis	disorders of sex development
2.10769230769	0.328189202102	liver cirrhosis	pigmentation disorders
2.35766423358	0.279288947535	liver cirrhosis	signs and symptoms
2.3023255814	0.262108190091	liver cirrhosis	amyotrophic lateral sclerosis
2.25641025641	-0.0588071348941	liver cirrhosis	goiter
2.2619047619	0.275634739021	liver cirrhosis	hemostatic disorders
2.21739130435	0.0869565217391	liver cirrhosis	pancreatic diseases
2.0487804878	0.122451985389	liver cirrhosis	myeloproliferative disorders
2.06557377049	0.210882694977	liver cirrhosis	breast neoplasms
2.40909090909	0.558159232072	liver cirrhosis	cardiomyopathy, hypertrophic
2.50746268657	0.703608931626	liver cirrhosis	lysosomal storage diseases
2.35416666667	0.208949275362	liver cirrhosis	dwarfism
2.08860759494	0.318033060775	liver cirrhosis	anemia
2.19444444444	0.321534745448	liver cirrhosis	leprosy
2.23846153846	0.308758165849	liver cirrhosis	genetic diseases, x-linked
2.2	-0.198550724638	liver cirrhosis	spondylitis, ankylosing
2.42105263158	0.255835240275	liver cirrhosis	nevi and melanomas
2.16772151899	0.35335158531	liver cirrhosis	musculoskeletal diseases
2.55555555556	0.259568933482	liver cirrhosis	carotid artery diseases
1.94701986755	0.191838318539	liver cirrhosis	neoplasms by histologic type
2.01086956522	0.018115942029	liver cirrhosis	demyelinating autoimmune diseases, cns
2.2619047619	0.065108423232	liver cirrhosis	spastic paraplegia, hereditary
2.28070175439	0.308890956488	liver cirrhosis	neurobehavioral manifestations
2.2	-0.198550724638	liver cirrhosis	ankylosis
2.44230769231	0.359848921693	liver cirrhosis	arrhythmias, cardiac
2.42592592593	0.360708534622	liver cirrhosis	cranial nerve diseases
1.92156862745	0.195636950432	liver cirrhosis	neoplasms, connective tissue
2.2898089172	0.435931732079	liver cirrhosis	endocrine system diseases
2.57142857143	0.422877846791	liver cirrhosis	obesity
2.44680851064	0.500235187131	liver cirrhosis	retinal diseases
2.57142857143	0.422877846791	liver cirrhosis	body weight
2.07936507937	0.214147688061	liver cirrhosis	breast diseases
2.31884057971	0.253623188406	liver cirrhosis	cerebrovascular disorders
2.27272727273	0.231319405232	liver cirrhosis	keratosis
1.96103896104	-0.0115858376728	liver cirrhosis	skin diseases, papulosquamous
2.38461538462	0.538147993311	liver cirrhosis	adrenal gland diseases
2.23316062176	0.341472642222	liver cirrhosis	urologic diseases
2.23880597015	0.504723143489	liver cirrhosis	congenital abnormalities
2.17605633803	0.245292728236	liver cirrhosis	urogenital neoplasms
2.35	0.137723785166	liver cirrhosis	death, sudden
2.19230769231	0.0236420251413	liver cirrhosis	thyroid diseases
2.14545454545	0.15836215415	liver cirrhosis	cerebellar diseases
1.76744186047	-0.0227755308392	liver cirrhosis	actinomycetales infections
2.57142857143	0.422877846791	liver cirrhosis	overweight
2.15261044177	0.32633110356	liver cirrhosis	neurodegenerative diseases
2.01098901099	0.0119480902729	liver cirrhosis	multiple sclerosis
2.36	0.515936454849	liver cirrhosis	mitochondrial diseases
2.00555555556	0.166452813933	liver cirrhosis	connective tissue diseases
2.3125	0.125331389183	liver cirrhosis	myocardial ischemia
2.8	0.646547314578	liver cirrhosis	metal metabolism, inborn errors
2.19047619048	0.379291057236	liver cirrhosis	abnormalities, multiple
2.19178082192	0.276563430613	liver cirrhosis	heart defects, congenital
2.07352941176	0.241645353794	liver cirrhosis	immunologic deficiency syndromes
1.80327868852	-0.004362945204	liver cirrhosis	lymphoproliferative disorders
2.3023255814	0.462108190091	liver cirrhosis	hypopigmentation
2.5564516129	0.748659964173	liver cirrhosis	brain diseases, metabolic
2.06572769953	0.269741077457	liver cirrhosis	immune system diseases
2.30097087379	0.621779250569	liver cirrhosis	congenital, hereditary, and neonatal diseases and abnormalities
2.55319148936	0.446307431391	liver cirrhosis	epilepsy
2.37096774194	0.728827273708	liver cirrhosis	blood coagulation disorders
2.27659574468	0.204336099855	liver cirrhosis	diabetes mellitus, type 2
2.07753479125	0.328984066615	liver cirrhosis	neoplasms
2.14801444043	0.31901752157	liver cirrhosis	neoplasms by site
2.33333333333	0.0758082497213	liver cirrhosis	heart arrest
2.27941176471	0.269749928957	liver cirrhosis	infant, newborn, diseases
1.76744186047	-0.0227755308392	liver cirrhosis	mycobacterium infections
2.12820512821	0.0942377369008	liver cirrhosis	spondylarthropathies
2.5	0.0501672240803	liver cirrhosis	stomatognathic system abnormalities
2.20512820513	0.171160813824	liver cirrhosis	glioma
2.15217391304	0.18115942029	liver cirrhosis	lung diseases
2.5	0.00144927536232	liver cirrhosis	urination disorders
2.59090909091	0.525691699605	liver cirrhosis	nutrition disorders
1.9175257732	-0.0666105370274	liver cirrhosis	arthritis
2.10447761194	0.0619874933632	liver cirrhosis	hypersensitivity
2.08928571429	0.130128929042	liver cirrhosis	head and neck neoplasms
1.96052631579	0.0651202452398	liver cirrhosis	leukemia, myeloid
2.40845070423	0.582816646254	liver cirrhosis	lipid metabolism disorders
2.30769230769	0.117474916388	liver cirrhosis	uveal diseases
2.49206349206	0.562768430856	liver cirrhosis	retinal degeneration
2.39473684211	0.196186117468	liver cirrhosis	pathological conditions, anatomical
2.31428571429	0.165734989648	liver cirrhosis	uveitis
2.2385786802	0.256694622232	liver cirrhosis	glucose metabolism disorders
2.16853932584	0.285140116357	liver cirrhosis	peripheral nervous system diseases
2.12820512821	0.0942377369008	liver cirrhosis	spondylitis
2.32432432432	0.187678361591	liver cirrhosis	virus diseases
2.07894736842	-0.0862700228833	liver cirrhosis	leukemia, b-cell
2.25581395349	0.285834657422	liver cirrhosis	pathologic processes
2.05	0.0141943734015	liver cirrhosis	hair diseases
1.96103896104	-0.0115858376728	liver cirrhosis	psoriasis
2.09459459459	0.147024262114	liver cirrhosis	neoplasms, germ cell and embryonal
2.29268292683	0.235940111796	liver cirrhosis	prostatic neoplasms
2.11320754717	0.247990155865	liver cirrhosis	rectal diseases
1.84	0.0340418679549	liver cirrhosis	bacterial infections and mycoses
2.47266881029	0.733840307874	liver cirrhosis	metabolism, inborn errors
2.125	0.202639751553	liver cirrhosis	endocrine gland neoplasms
2.06382978723	0.165279062596	liver cirrhosis	genital neoplasms, female
0.0888888888889	-1.99905577514	liver cirrhosis	liver cirrhosis, biliary
2.14893617021	0.229552112242	liver cirrhosis	ovarian diseases
2.125	0.315880169671	liver cirrhosis	colorectal neoplasms
2.16363636364	0.0101836782144	liver cirrhosis	celiac disease
2.05128205128	-0.00484443093139	liver cirrhosis	colitis
1.9125	-0.135173531655	liver cirrhosis	rheumatic diseases
2.5	0.204013377926	liver cirrhosis	metabolic syndrome x
2.1797235023	0.338732915124	liver cirrhosis	heredodegenerative disorders, nervous system
2.21951219512	-0.0679274184046	liver cirrhosis	glomerulonephritis
1.828125	0.0555905355249	liver cirrhosis	neoplasms, connective and soft tissue
2.17073170732	0.133292093791	liver cirrhosis	dyssomnias
2.0	0.0117056856187	liver cirrhosis	hypotrichosis
1.87313432836	0.0466556757926	liver cirrhosis	lymphatic diseases
2.48571428571	0.0454968944099	liver cirrhosis	gout
2.31525423729	0.448566257748	liver cirrhosis	male urogenital diseases
2.28571428571	0.42049689441	liver cirrhosis	muscular dystrophies
2.25	0.096547314578	liver cirrhosis	ectodermal dysplasia
2.29840546697	0.608333933309	liver cirrhosis	genetic diseases, inborn
2.63157894737	0.533028222731	liver cirrhosis	sensation disorders
2.34920634921	0.467395071439	liver cirrhosis	eye diseases
2.08695652174	0.141304347826	liver cirrhosis	neuroectodermal tumors
0.725806451613	-1.36505196533	liver cirrhosis	biliary tract diseases
2.06306306306	0.105800217213	liver cirrhosis	demyelinating diseases
2.81395348837	0.898736097068	liver cirrhosis	congenital disorders of glycosylation
2.52272727273	0.549817573731	liver cirrhosis	retinal dystrophies
2.02127659574	0.0280931027454	liver cirrhosis	inflammatory bowel diseases
2.22448979592	0.351580096922	liver cirrhosis	charcot-marie-tooth disease
2.13461538462	0.121122131242	liver cirrhosis	cerebellar ataxia
2.33333333333	0.299365942029	liver cirrhosis	lung neoplasms
2.33818770227	0.586203141782	liver cirrhosis	nutritional and metabolic diseases
2.23076923077	0.413999044434	liver cirrhosis	neuromuscular diseases
2.3125	0.627282608696	liver cirrhosis	blood platelet disorders
1.82978723404	-0.0270968239285	liver cirrhosis	bacterial infections
2.29268292683	0.235940111796	liver cirrhosis	prostatic diseases
1.9504950495	-0.0442095212866	liver cirrhosis	joint diseases
2.2183908046	0.348485913293	liver cirrhosis	skin abnormalities
2.35714285714	0.382834556748	liver cirrhosis	renal tubular transport, inborn errors
2.22568093385	0.37627550836	liver cirrhosis	female urogenital diseases and pregnancy complications
2.0985915493	0.158374157991	liver cirrhosis	neoplasms, nerve tissue
2.10299003322	0.327340987242	liver cirrhosis	skin diseases
2.2641509434	0.448933552092	liver cirrhosis	muscular disorders, atrophic
2.25	0.236506746627	liver cirrhosis	motor neuron disease
2.03571428571	0.257382140312	liver cirrhosis	musculoskeletal abnormalities
2.10810810811	0.111518167784	liver cirrhosis	movement disorders
2.02083333333	0.0258638759133	liver cirrhosis	gastroenteritis
2.58333333333	0.698115942029	liver cirrhosis	lipidoses
2.36111111111	0.0651244890375	liver cirrhosis	graves disease
2.65789473684	0.326010678871	liver cirrhosis	ocular motility disorders
2.1686746988	0.295123974157	liver cirrhosis	polyneuropathies
2.19306930693	0.2926563849	liver cirrhosis	vascular diseases
2.24561403509	0.298043702607	liver cirrhosis	tauopathies
2.14285714286	0.0276397515528	liver cirrhosis	bronchial diseases
1.88709677419	0.155212716223	liver cirrhosis	craniofacial abnormalities
1.96103896104	0.0347104586235	liver cirrhosis	carcinoma
2.22088353414	0.374692691505	liver cirrhosis	female urogenital diseases
2.28260869565	0.0434782608696	liver cirrhosis	mouth diseases
2.2962962963	0.440756324347	liver cirrhosis	cardiomegaly
2.10447761194	0.0619874933632	liver cirrhosis	hypersensitivity, immediate
2.3137254902	0.480650956035	liver cirrhosis	cardiomyopathy, dilated
2.57142857143	0.422877846791	liver cirrhosis	overnutrition
2.16279069767	0.24757330637	liver cirrhosis	dysostoses
2.17543859649	0.271985911069	liver cirrhosis	genital diseases, female
2.19811320755	0.223257262026	liver cirrhosis	respiratory tract diseases
2.60714285714	0.708592132505	liver cirrhosis	lysosomal storage diseases, nervous system
2.28169014085	0.466472749541	liver cirrhosis	cardiomyopathies
2.17777777778	0.203469477383	liver cirrhosis	spinal diseases
2.17307692308	0.125100911083	liver cirrhosis	spinocerebellar degenerations
2.27450980392	0.352149555474	liver cirrhosis	alzheimer disease
1.90721649485	-0.0566495451076	liver cirrhosis	lupus erythematosus, systemic
2.23376623377	0.474104398017	liver cirrhosis	hemorrhagic disorders
2.18181818182	0.0384757905138	liver cirrhosis	otorhinolaryngologic diseases
2.26605504587	0.311302770846	liver cirrhosis	intellectual disability
2.34146341463	0.27624602333	liver cirrhosis	limb deformities, congenital
2.05128205128	-0.00484443093139	liver cirrhosis	colitis, ulcerative
2.5	-0.142140468227	liver cirrhosis	albuminuria
0.396226415094	-1.70232430954	liver cirrhosis	bile duct diseases
2.22826086957	0.256211180124	liver cirrhosis	diabetes mellitus
1.85185185185	0.0366344605475	liver cirrhosis	bone marrow diseases
2.17073170732	0.133292093791	liver cirrhosis	sleep disorders
2.22764227642	0.357424885118	liver cirrhosis	nervous system malformations
2.29268292683	0.171909979969	liver cirrhosis	kidney neoplasms
2.23913043478	0.326086956522	liver cirrhosis	tdp-43 proteinopathies
2.07619047619	0.347871480608	liver cirrhosis	hematologic diseases
2.05263157895	0.120747520976	liver cirrhosis	ovarian neoplasms
2.53535353535	0.687241407207	liver cirrhosis	carbohydrate metabolism, inborn errors
1.95495495495	0.0886012000142	liver cirrhosis	neoplasms, glandular and epithelial
2.46511627907	0.0998988877654	liver cirrhosis	varicose veins
2.03225806452	0.245612101783	liver cirrhosis	gastrointestinal neoplasms
2.4	-0.081884057971	liver cirrhosis	myocardial infarction
2.2619047619	0.170371581127	liver cirrhosis	malformations of cortical development
2.51111111111	0.377711901625	liver cirrhosis	hypothalamic diseases
2.31428571429	0.165734989648	liver cirrhosis	uveitis, anterior
2.1	0.0347826086957	liver cirrhosis	respiratory hypersensitivity
2.19047619048	0.275258799172	liver cirrhosis	dementia
1.81196581197	-0.00857072827471	liver cirrhosis	immunoproliferative disorders
2.10344827586	0.0382308845577	liver cirrhosis	asthma
2.30841121495	0.366230472864	liver cirrhosis	pathological conditions, signs and symptoms
2.12820512821	0.0942377369008	liver cirrhosis	spondylarthritis
1.8253968254	-0.152320565908	liver cirrhosis	arthritis, rheumatoid
1.90579710145	0.0884057971014	liver cirrhosis	leukemia
2.40816326531	0.150638181694	liver cirrhosis	bone diseases, metabolic
2.27058823529	0.43193334399	liver cirrhosis	muscular diseases
2.34782608696	0.369565217391	liver cirrhosis	neuroendocrine tumors
2.21082621083	0.387986868302	liver cirrhosis	cardiovascular diseases
2.48837209302	0.573154701719	liver cirrhosis	cardiomyopathy, hypertrophic, familial
2.36111111111	0.0651244890375	liver cirrhosis	orbital diseases
2.14	0.111819645733	liver cirrhosis	spinocerebellar ataxias
2.25	0.420076726343	liver cirrhosis	blood protein disorders
2.41666666667	0.380861040068	liver cirrhosis	genital diseases, male
2.03636363636	0.314896245059	liver cirrhosis	neoplastic syndromes, hereditary
2.5303030303	0.418574011092	liver cirrhosis	macular degeneration
2.28947368421	0.15758962624	liver cirrhosis	vasculitis
2.35	0.137723785166	liver cirrhosis	death
2.22222222222	0.0416202155333	liver cirrhosis	leukemia, lymphocytic, chronic, b-cell
2.15384615385	0.157594279783	liver cirrhosis	urologic neoplasms
1.96848137536	0.15173959381	liver cirrhosis	digestive system diseases
2.02150537634	-0.0508548721031	liver cirrhosis	crohn disease
2.39583333333	0.070615942029	liver cirrhosis	insulin resistance
2.10638297872	0.291165587419	liver cirrhosis	sarcoma
2.28278688525	0.530509015742	liver cirrhosis	nervous system diseases
0.28	-1.80373590982	liver cirrhosis	cholestasis, intrahepatic
2.5	-0.142140468227	liver cirrhosis	proteinuria
2.37037037037	0.563217495195	liver cirrhosis	urogenital abnormalities
2.3064516129	0.507709866298	liver cirrhosis	central nervous system diseases
2.31707317073	0.307411334983	liver cirrhosis	thoracic neoplasms
2.03773584906	0.168799449488	liver cirrhosis	autoimmune diseases
2.2	0.327765064836	liver cirrhosis	cardiovascular abnormalities
2.07547169811	0.110254306809	liver cirrhosis	adenocarcinoma
2.52777777778	0.0394834633965	liver cirrhosis	osteoporosis
2.39583333333	0.070615942029	liver cirrhosis	hyperinsulinism
2.22033898305	0.344595275957	liver cirrhosis	bone diseases, developmental
2.16949152542	-0.0623925325473	liver cirrhosis	stomatognathic diseases
2.02272727273	0.297860758616	liver cirrhosis	hemic and lymphatic diseases
2.31506849315	0.349851101846	liver cirrhosis	osteochondrodysplasias
2.05555555556	0.159568933482	liver cirrhosis	intestinal diseases
1.88025889968	0.226286366186	kidney diseases	heart diseases
2.6858974359	0.626456876457	kidney diseases	exophthalmos
2.10476190476	0.283553262658	kidney diseases	genital neoplasms, male
2.01086956522	0.438295797522	kidney diseases	intestinal neoplasms
2.58974358974	0.184149184149	kidney diseases	urological manifestations
2.54838709677	0.63638243477	kidney diseases	panuveitis
2.21472392638	0.661052597709	kidney diseases	gram-positive bacterial infections
2.07978723404	0.673338127593	kidney diseases	dna repair-deficiency disorders
2.08139534884	0.439680541905	kidney diseases	eye diseases, hereditary
1.92452830189	0.0646069732155	kidney diseases	carcinoma, renal cell
2.24848484848	0.351631701632	kidney diseases	esophageal diseases
2.29142857143	0.37452194864	kidney diseases	malabsorption syndromes
2.52229299363	0.550764522102	kidney diseases	purine-pyrimidine metabolism, inborn errors
1.93548387097	0.238549069243	kidney diseases	neurologic manifestations
1.76140350877	0.112309644889	kidney diseases	bone diseases
2.2808988764	0.309370404876	kidney diseases	coronary disease
2.33720930233	0.31888280124	kidney diseases	coronary artery disease
2.21511627907	0.438169088329	kidney diseases	ataxia
2.70886075949	0.780189430822	kidney diseases	vision disorders
2.085	0.43176726782	kidney diseases	spinal cord diseases
1.82666666667	0.138239240434	kidney diseases	autoimmune diseases of the nervous system
2.29069767442	0.393060828506	kidney diseases	parkinson disease
2.21390374332	0.419323323735	kidney diseases	basal ganglia diseases
2.09941520468	0.520743876007	kidney diseases	anemia, hemolytic
2.30128205128	0.511072261072	kidney diseases	aneurysm
2.21739130435	0.490282475676	kidney diseases	retinitis pigmentosa
1.84835164835	0.26327006327	kidney diseases	brain diseases
2.26519337017	0.647048357284	kidney diseases	precursor cell lymphoblastic leukemia-lymphoma
2.06153846154	0.514918414918	kidney diseases	skin diseases, genetic
2.15094339623	0.353522067555	kidney diseases	respiratory tract neoplasms
1.63586206897	0.123115397828	kidney diseases	metabolic diseases
2.14973262032	0.400606746195	kidney diseases	dyskinesias
2.15853658537	0.401293828123	kidney diseases	lymphoma, non-hodgkin
2.08374384236	0.355072513693	kidney diseases	mental retardation, x-linked
2.28248587571	0.894991017623	kidney diseases	blood coagulation disorders, inherited
2.22346368715	0.255903469591	kidney diseases	arteriosclerosis
2.07386363636	0.442162004662	kidney diseases	proteostasis deficiencies
2.34939759036	0.759856696473	kidney diseases	disorders of sex development
2.03783783784	0.494880794881	kidney diseases	pigmentation disorders
2.13229571984	0.290466496436	kidney diseases	signs and symptoms
2.29447852761	0.490807198936	kidney diseases	amyotrophic lateral sclerosis
2.54716981132	0.468498482649	kidney diseases	goiter
2.35185185185	0.602127891602	kidney diseases	hemostatic disorders
2.21686746988	0.322978749904	kidney diseases	pancreatic diseases
2.21739130435	0.527608864565	kidney diseases	myeloproliferative disorders
2.16022099448	0.542075981593	kidney diseases	breast neoplasms
2.32317073171	0.708785117322	kidney diseases	cardiomyopathy, hypertrophic
2.51336898396	0.94606129165	kidney diseases	lysosomal storage diseases
2.30952380952	0.400852480852	kidney diseases	dwarfism
1.97989949749	0.445871025959	kidney diseases	anemia
2.58333333333	0.94696969697	kidney diseases	leprosy
1.844	0.15084269002	kidney diseases	genetic diseases, x-linked
2.54193548387	0.379930821866	kidney diseases	spondylitis, ankylosing
2.39873417722	0.470062848544	kidney diseases	nevi and melanomas
1.68348623853	0.105662367488	kidney diseases	musculoskeletal diseases
2.52564102564	0.4662004662	kidney diseases	carotid artery diseases
1.57819905213	0.0595635657553	kidney diseases	neoplasms by histologic type
1.87735849057	0.121150930011	kidney diseases	demyelinating autoimmune diseases, cns
2.38888888889	0.428638612849	kidney diseases	spastic paraplegia, hereditary
2.01282051282	0.277555777556	kidney diseases	neurobehavioral manifestations
2.54193548387	0.379930821866	kidney diseases	ankylosis
2.37790697674	0.531994268763	kidney diseases	arrhythmias, cardiac
2.31609195402	0.487420625352	kidney diseases	cranial nerve diseases
2.09356725146	0.604181637076	kidney diseases	neoplasms, connective tissue
1.70412844037	0.0867973178812	kidney diseases	endocrine system diseases
2.68387096774	0.771866305737	kidney diseases	obesity
1.95402298851	0.243995727631	kidney diseases	retinal diseases
2.68387096774	0.771866305737	kidney diseases	body weight
2.15300546448	0.52433413581	kidney diseases	breast diseases
2.07407407407	0.245402745403	kidney diseases	cerebrovascular disorders
2.37804878049	0.573186975626	kidney diseases	keratosis
2.06091370558	0.324834969505	kidney diseases	skin diseases, papulosquamous
2.16149068323	0.551569354558	kidney diseases	adrenal gland diseases
0.171428571429	-1.48371334548	kidney diseases	urologic diseases
1.74521072797	0.247673963942	kidney diseases	congenital abnormalities
1.6679389313	-0.026278615861	kidney diseases	urogenital neoplasms
2.3125	0.336769847799	kidney diseases	death, sudden
2.27906976744	0.346950162908	kidney diseases	thyroid diseases
2.21142857143	0.460882242757	kidney diseases	cerebellar diseases
2.21472392638	0.661052597709	kidney diseases	actinomycetales infections
2.68387096774	0.771866305737	kidney diseases	overweight
1.85907859079	0.269345315212	kidney diseases	neurodegenerative diseases
1.88625592417	0.123761066088	kidney diseases	multiple sclerosis
2.25128205128	0.643764568765	kidney diseases	mitochondrial diseases
1.78333333333	0.180776654344	kidney diseases	connective tissue diseases
2.22826086957	0.277638321382	kidney diseases	myocardial ischemia
2.3375	0.420593377211	kidney diseases	metal metabolism, inborn errors
1.74157303371	0.166933963101	kidney diseases	abnormalities, multiple
2.07772020725	0.399048878583	kidney diseases	heart defects, congenital
2.07978723404	0.484449238705	kidney diseases	immunologic deficiency syndromes
1.89669421488	0.32559864378	kidney diseases	lymphoproliferative disorders
2.34355828221	0.739886953537	kidney diseases	hypopigmentation
2.01229508197	0.44104949587	kidney diseases	brain diseases, metabolic
1.76373626374	0.204295704296	kidney diseases	immune system diseases
1.7452173913	0.30257183072	kidney diseases	congenital, hereditary, and neonatal diseases and abnormalities
2.45508982036	0.584751825021	kidney diseases	epilepsy
2.23626373626	0.830669330669	kidney diseases	blood coagulation disorders
2.02336448598	0.187650903789	kidney diseases	diabetes mellitus, type 2
1.65489566613	0.142891004127	kidney diseases	neoplasms
1.58438287154	-0.00806798469386	kidney diseases	neoplasms by site
2.33974358974	0.318764568765	kidney diseases	heart arrest
2.17021276596	0.397096992842	kidney diseases	infant, newborn, diseases
2.21472392638	0.661052597709	kidney diseases	mycobacterium infections
2.37106918239	0.573647853719	kidney diseases	spondylarthropathies
2.55128205128	0.337995337995	kidney diseases	stomatognathic system abnormalities
2.20754716981	0.41012584114	kidney diseases	glioma
1.89622641509	0.161757984974	kidney diseases	lung diseases
2.53164556962	0.269640907616	kidney diseases	urination disorders
2.32317073171	0.494499403036	kidney diseases	nutrition disorders
2.00921658986	0.261626342272	kidney diseases	arthritis
2.11229946524	0.306355409297	kidney diseases	hypersensitivity
2.02272727273	0.300116550117	kidney diseases	head and neck neoplasms
